Varenr;Varenavn;Utpris ink.mva;Kjøpspris;Kjøpslistepris;Saldo;Varegr.1;Varegr.2;Varegr.3;Pakningsantall;Posteringsgruppe;Sist oppdatert;Leverandør;Lev. varenr;Saldo;Bruk frg/str
13404;Blaser R8 Løp Kort 6,5X55 u/sikter 52cm;11256,00;6535,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;105546;0;False
13405;Blaser R8 Løp Kort 8X57JS u/sikter 52cm;11256,00;6535,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;105547;0;False
12197;Blaser R8 Løp Kort 7x64 u/s;11256,00;6535,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970049;0;False
13406;Blaser R8 Løp Kort 9,3X62 u/sikter 52cm;11256,00;6535,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;105548;0;False
13514;Zeiss Conquest DL 3-12x50 #60;11300,00;7000,000;0,00;0;4;140;566;0;4;15.02.15 20:07:15;57;7070710;0;False
12297;Zeiss Conquest HD 10x56;11400,00;7200,000;0,00;0;4;140;566;0;4;15.02.15 20:07:15;57;105101;0;False
13321;Blaser R8 Løp Kort 308 WIN  u/sikter;11420,00;6631,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;105466;0;False
13322;Blaser R8 Løp Kort 30-06 u/sikter;11420,00;6631,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;105467;0;False
11855;Mauser M03 Extreme;11721,00;6805,800;0,00;0;4;140;561;0;4;15.02.15 20:07:15;57;3400174;0;False
12192;Franchi Affinity Sporting Kal.12/76 76cm;11750,00;6592,500;0,00;0;4;140;547;0;4;15.02.15 20:07:15;57;103981;0;False
11623;Marlin 1895 Cowboy 45-70;11759,00;6282,350;0,00;0;4;140;586;0;4;15.02.15 20:07:15;57;5417233;0;False
11625;Marlin 1895GS 45-70 Lever Action;11759,00;6261,950;0,00;0;4;140;586;0;4;15.02.15 20:07:15;57;5417242;0;False
13337;Bushnell Fusion 8X32 1600 ARC;11995,00;6412,500;0,00;0;4;140;544;0;4;15.02.15 20:07:15;57;104458;0;False
10214;Franchi Intensity Synth Black 12/89 71cm;12065,00;6487,200;0,00;0;4;140;547;0;4;15.02.15 20:07:15;57;104725;0;False
10385;Blaser R93 Løp Standard 375 BLASER u/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930524;0;False
11763;Blaser R93 Løp Standard 300 RUM m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930498;0;False
10379;Blaser R93 Løp Standard 270 WSM m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930445;0;False
10377;Blaser R93 Løp Standard 270 WSM u/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930446;0;False
10383;Blaser R93 Løp Standard 300 WIN MAG u/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930481;0;False
10384;Blaser R93 Løp Standard 338 WIN MAG u/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930501;0;False
11728;Blaser R93 Løp Standard 300 WBY MAG m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930496;0;False
11732;Blaser R93 Løp Standard 338 WIN MAG m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930500;0;False
11727;Blaser R93 Løp Standard 270 WBY MAG m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930448;0;False
11729;Blaser R93 Løp Standard 300 WIN MAG m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930480;0;False
11726;Blaser R93 Løp Standard 270 WBY MAG u/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930449;0;False
11746;Blaser R93 Løp Standard 8x68S m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930505;0;False
11733;Blaser R93 Løp Standard 340 WBY m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930504;0;False
10382;Blaser R93 Løp Standard 7MM REM MAG m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930450;0;False
10381;Blaser R93 Løp Standard 7MM REM MAG u/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930452;0;False
10387;Blaser R93 Løp Standard 375 H&H MAG m/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930520;0;False
10386;Blaser R93 Løp Standard 375 H&H MAG u/s;12102,00;7027,200;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930521;0;False
10440;Blaser R93 Løp Semi-Weight 6,5X55 u/s;12263,00;7120,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930432;0;False
10436;Blaser R93 Løp Semi-Weight 308 WIN u/s;12263,00;7120,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930466;0;False
10445;Blaser R93 Løp Semi-Weight 9,3X62 m/s;12263,00;7120,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930513;0;False
10443;Blaser R93 Løp Semi-Weight 6,5X55 m/s;12263,00;7120,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930435;0;False
10335;Blaser R93 Løp Semi-Weight 30-06 m/s;12263,00;7120,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930474;0;False
10334;Blaser R93 Løp Semi-Weight 30-06 u/s;12263,00;7120,800;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2930472;0;False
11371;Trijicon Accupoint 1-4X24 Triangel;12295,00;8195,000;0,00;0;4;140;580;0;4;15.02.15 20:07:15;57;7210026;0;False
11372;Trijicon Accupoint 1-4X24 #4;12295,00;8195,000;0,00;0;4;140;580;0;4;15.02.15 20:07:15;57;7210027;0;False
12239;Trijicon Accupoint 1-4X24 Duplex;12295,00;8195,000;0,00;0;4;140;580;0;4;15.02.15 20:07:15;57;105043;0;False
10481;Blaser R8 Løp Standard 8x68S u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970095;0;False
12848;Blaser R8 Løp Standard 375 BLASER MAG ms;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970120;0;False
10460;Blaser R8 Løp Standard 300 WIN MAG m/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970080;0;False
10476;Blaser R8 Løp Standard 7MM REM MAG u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970051;0;False
13448;Blaser R8 Løp Standard 257 WBY u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970027;0;False
10479;Blaser R8 Løp Standard 7MM REM MAG m/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970050;0;False
10457;Blaser R8 Løp Standard 300 WBY MAG m/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970088;0;False
10459;Blaser R8 Løp Standard 300 WIN MAG u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970081;0;False
11738;Blaser R8 Løp Standard 270 WSM u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970042;0;False
10473;Blaser R8 Løp Standard 7MM BLASER MAG m/;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970055;0;False
10482;Blaser R8 Løp Standard 8x68S m/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970096;0;False
10467;Blaser R8 Løp Standard 338 WIN MAG u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970101;0;False
10465;Blaser R8 Løp Standard 338 BlaserMag ms;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970104;0;False
10472;Blaser R8 Løp Standard 7MM BLASER MAG us;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970056;0;False
10468;Blaser R8 Løp Standard 338 WIN MAG m/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970100;0;False
10471;Blaser R8 Løp Standard 375 H&H MAG u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970126;0;False
10469;Blaser R8 Løp Standard 375 BLASER MAG us;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970121;0;False
10464;Blaser R8 Løp Standard 338 BlaserMag us;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970103;0;False
10463;Blaser R8 Løp Standard 300 WSM u/s;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970087;0;False
10470;Blaser R8 Løp Standard 375 H&H MAG;12308,00;7146,900;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970125;0;False
10455;Blaser R8 Løp Semi-Weight 8X57IS u/s;12469,00;7240,500;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970235;0;False
10446;Blaser R8 Løp Semi-Weight 30-06 u/s;12469,00;7240,500;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970221;0;False
11203;Blaser R8 Løp Semi-Weight 9,3x62 u/s;12469,00;7240,500;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970245;0;False
10449;Blaser R8 Løp Semi-Weight 308 WIN  u/s;12469,00;7240,500;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970218;0;False
12174;Blaser R8 Løp Semi-Weight 9,3x62 m/s;12469,00;7240,500;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;103970;0;False
10454;Blaser R8 Løp Semi-Weight 6,5X55 u/s;12469,00;7240,500;0,00;0;4;140;539;0;4;15.02.15 20:07:15;57;2970215;0;False
11828;Mauser M03 Løp Standard 30-06 Trail;12478,00;7245,900;0,00;0;4;140;561;0;4;15.02.15 20:07:15;57;3400265;0;False
11818;Mauser M03 Løp Standard 9,3X62 Trail 47;12489,00;7252,200;0,00;0;4;140;561;0;4;15.02.15 20:07:15;57;3400264;0;False
11792;Mauser M03 Løp Standard 308 WIN Trail;12489,00;7252,200;0,00;0;4;140;561;0;4;15.02.15 20:07:15;57;3400263;0;False
12299;Zeiss Conquest HD 15x56;12500,00;7800,000;0,00;0;4;140;566;0;4;15.02.15 20:07:15;57;105102;0;False
10203;Franchi Intensity Camo Max5 12/89 71cm;12590,00;6751,800;0,00;0;4;140;547;0;4;15.02.15 20:07:15;57;104724;0;False
11377;Trijicon Accupoint 2,5-10X56 Triangel;12595,00;8432,000;0,00;0;4;140;580;0;4;15.02.15 20:07:15;57;7210022;0;False
11376;Trijicon Accupoint 2,5-10X56 Mildot;12595,00;8432,000;0,00;0;4;140;580;0;4;15.02.15 20:07:16;57;7210030;0;False
11374;Trijicon Accupoint 2,5-10X56 Duplex;12595,00;8432,000;0,00;0;4;140;580;0;4;15.02.15 20:07:16;57;7210025;0;False
11795;Mauser M03 Løp Standard 338 WIN MAG m/s;12620,00;7326,900;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400291;0;False
11799;Mauser M03 Løp Standard 375 H&H MAG m/s;12620,00;7326,900;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400293;0;False
11784;Mauser M03 Løp Standard 300 WIN MAG u/s;12620,00;7326,900;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400289;0;False
11783;Mauser M03 Løp Standard 300 WIN MAG m/s;12620,00;7326,900;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400288;0;False
11217;Blaser R8 Prof Savanna Match/SW Fast Mag;12922,00;8337,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2970486;0;False
13336;Bushnell Fusion 10X42 1600 ARC;12995,00;6969,600;0,00;0;4;140;544;0;4;15.02.15 20:07:16;57;104457;0;False
11716;Franchi Affinity Wood 12/76 66 cm;13010,00;7285,500;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;7510041;0;False
11719;Franchi Affinity Wood 12/76 71 cm;13010,00;7285,500;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;7510042;0;False
11720;Franchi Affinity Wood 20/76 66 cm;13010,00;7285,500;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;7510040;0;False
11619;Marlin 336XLR 30-30 Win Lever Action;13079,00;6970,850;0,00;0;4;140;586;0;4;15.02.15 20:07:16;57;5417254;0;False
11862;Mauser M03 Extreme m/Magsafe;13185,00;7655,400;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400165;0;False
11863;Mauser M03 Extreme PH m/Magsafe;13196,00;7661,700;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400166;0;False
11860;Mauser M03 Basic Match;13277,00;7709,400;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400193;0;False
11851;Mauser M03 Basic;13277,00;7709,400;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400175;0;False
13150;Norma Ammunisjonspakke 6,5x55;13510,00;6603,200;0,00;0;4;140;548;0;4;15.02.15 20:07:16;57;105280;0;False
11864;Mauser M03 Extreme m/Snellert;13620,00;7908,300;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400170;0;False
11866;Mauser M03 Extreme Links;13621,00;7908,300;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400173;0;False
12207;Franchi Affinity White 12/76 66 cm;13640,00;7689,600;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104009;0;False
10129;Franchi Feeling Steel 20/76 71cm;13640,00;7668,900;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104716;0;False
12208;Franchi Affinity White 12/76 71 cm;13640,00;7689,600;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104010;0;False
10122;Franchi Feeling Steel 12/76 71cm;13640,00;7668,900;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104715;0;False
11761;Blaser R93 Professional SW/Match;13750,00;7983,900;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2949029;0;False
11760;Blaser R93 Professional Links;13750,00;7983,900;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2949028;0;False
11758;Blaser R93 Professional;13750,00;7983,900;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2949027;0;False
10343;Blaser R93 Løp Match 243 WIN;13796,00;8010,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930617;0;False
10339;Blaser R93 Løp Match 22-250 REM;13796,00;8010,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930616;0;False
10337;Blaser R93 Løp Match 308 WIN;13796,00;8010,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930637;0;False
10336;Blaser R93 Løp Match 6,5X55 u/s;13796,00;8010,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930631;0;False
10342;Blaser R93 Løp Match 222 REM;13796,00;8010,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930403;0;False
10338;Blaser R93 Løp Match 223 REM;13796,00;8010,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930615;0;False
10427;Blaser R8 Løp Match 6,5X55;13840,00;8037,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2970035;0;False
10429;Blaser R8 Løp Match 223 REM;13840,00;8037,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2970007;0;False
10428;Blaser R8 Løp Match 308 WIN;13840,00;8037,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2970065;0;False
10430;Blaser R8 Løp Match 6XC;13840,00;8037,000;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2970025;0;False
11046;ABS Air-X Evotec Skytterdress Målsydd;13900,00;11120,000;0,00;0;4;140;556;0;4;15.02.15 20:07:16;57;812450;0;False
11518;Blaser R93 Løp Standard 22 LR m/s;13956,00;8102,700;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930391;0;False
11517;Blaser R93 Løp Standard 22 LR u/s;13956,00;8102,700;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930390;0;False
11567;Zeiss Victory Diascope 65 T* FL Vinklet;14000,00;9500,000;0,00;0;4;140;566;0;4;15.02.15 20:07:16;57;7070851;0;False
12305;Zeiss Victory Diascope 65 T* FL Rett;14000,00;9500,000;0,00;0;4;140;566;0;4;15.02.15 20:07:16;57;105107;0;False
10374;Blaser R93 Løp Standard 9,3x57 u/s;14024,00;8142,300;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2930517;0;False
11856;Mauser M03 Trail;14085,00;8178,300;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400192;0;False
10154;Franchi Feeling Black 12/76 62cm;14165,00;7846,200;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104719;0;False
10164;Franchi Feeling Black 20/76 62cm;14165,00;7846,200;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104720;0;False
11624;Marlin 1895XLR 45-70 Lever Action;14179,00;7558,200;0,00;0;4;140;586;0;4;15.02.15 20:07:16;57;5417253;0;False
13237;Marlin 1894 Cowboy .44/44Sp Lever Action;14289,00;7785,150;0,00;0;4;140;586;0;4;15.02.15 20:07:16;57;105343;0;False
11627;Marlin 1894 Cowboy 45LC Lever Action;14289,00;7785,150;0,00;0;4;140;586;0;4;15.02.15 20:07:16;57;5417245;0;False
13235;Marlin 1894 Cowboy .357/38 Lever Action;14289,00;7785,150;0,00;0;4;140;586;0;4;15.02.15 20:07:16;57;105342;0;False
11382;Trijicon Accupoint 5-20X50 Triangel;14595,00;10488,000;0,00;0;4;140;580;0;4;15.02.15 20:07:16;57;7210031;0;False
11383;Trijicon Accupoint 5-20X50 Mildot;14595,00;10488,000;0,00;0;4;140;580;0;4;15.02.15 20:07:16;57;7210028;0;False
11381;Trijicon Accupoint 5-20X50 Duplex;14595,00;10488,000;0,00;0;4;140;580;0;4;15.02.15 20:07:16;57;7210029;0;False
11013;Franchi Feeling Alum. 20/76 68 cm;14690,00;7846,200;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104808;0;False
10133;Franchi Feeling Alum. 12/76 68cm;14690,00;7846,200;0,00;0;4;140;547;0;4;15.02.15 20:07:16;57;104717;0;False
13335;Bushnell Fusion 12x50 1600 ARC;14690,00;7805,700;0,00;0;4;140;544;0;4;15.02.15 20:07:16;57;104456;0;False
10741;Blaser R8 Løp Semi-Weight 308 WIN m/s;14734,00;8554,500;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2970219;0;False
10450;Blaser R8 Løp Semi-Weight 308 WIN u/s;14734,00;8554,500;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2970217;0;False
11859;Mauser M03 Basic m/Magsafe;14751,00;8565,300;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400168;0;False
13165;Norma Ammunisjonspakke 308;14757,50;7224,000;0,00;0;4;140;548;0;4;15.02.15 20:07:16;57;105284;0;False
12338;Blaser F3 Skjefte Comp MC Justerbar GR4;14966,00;8690,400;0,00;0;4;140;539;0;4;15.02.15 20:07:16;57;2954151;0;False
11613;Marlin 1895SBL 45-70 Lever Action;15059,00;8005,300;0,00;0;4;140;586;0;4;15.02.15 20:07:16;57;5417228;0;False
13166;Norma Ammunisjonspakke 30-06;15113,75;7392,800;0,00;0;4;140;548;0;4;15.02.15 20:07:16;57;105285;0;False
11865;Mauser M03 Extreme PH Justerbar;15217,00;8835,300;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400167;0;False
11867;Mauser M03 Extreme Justerbar;15217,00;8835,300;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;3400169;0;False
13413;Mauser M12 Extreme 7MM REM MAG m/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104574;0;False
12242;Mauser M12 Extreme 308 WIN u/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104052;0;False
12244;Mauser M12 Extreme 9,3X62 u/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104053;0;False
13218;Mauser M12 Extreme 7MM REM MAG u/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104303;0;False
12241;Mauser M12 Extreme 6,5X55 u/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104051;0;False
12247;Mauser M12 Extreme 30-06 u/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104054;0;False
12249;Mauser M12 Extreme 300 WIN MAG u/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104055;0;False
12998;Mauser M12 Extreme 8X57IS u/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104227;0;False
13411;Mauser M12 Extreme 30-06 m/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104573;0;False
13410;Mauser M12 Extreme 9,3X62 m/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104572;0;False
13417;Mauser M12 Extreme 8X57IS m/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104576;0;False
13407;Mauser M12 Extreme 6,5X55 m/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104570;0;False
13415;Mauser M12 Extreme 300 WIN MAG m/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:16;57;104575;0;False
13408;Mauser M12 Extreme 308 WIN m/sikter;15250,00;9063,000;0,00;0;4;140;561;0;4;15.02.15 20:07:17;57;104571;0;False
11849;Mauser M03 Africa;15378,00;8929,800;0,00;0;4;140;561;0;4;15.02.15 20:07:17;57;3400188;0;False
10433;Blaser R93 Løp Semi-Weight 270 WSM m/s;15580,00;9045,900;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930447;0;False
10438;Blaser R93 Løp Semi-Weight 338 WIN m/s;15580,00;9045,900;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930502;0;False
10439;Blaser R93 Løp Semi-Weight 375 H&H m/s;15580,00;9045,900;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930522;0;False
10435;Blaser R93 Løp Semi-Weight 300 WIN m/s;15580,00;9045,900;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930482;0;False
10432;Blaser R93 Løp Semi-Weight 270 WSM u/s;15580,00;9045,900;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930439;0;False
13463;Blaser R8 Løp Semi-Weight 338 WIN u/s;15785,00;9166,500;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2970238;0;False
10453;Blaser R8 Løp Semi-Weight 375 H&H u/s;15785,00;9166,500;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2970251;0;False
10448;Blaser R8 Løp Semi-Weight 300 WIN u/s;15785,00;9166,500;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2970226;0;False
12291;Zeiss Victory FL 8x32 T*;16000,00;9000,000;0,00;0;4;140;566;0;4;15.02.15 20:07:17;57;105094;0;False
12233;Zeiss Victory HT 1,1-4x24 T #60;16100,00;9200,000;0,00;0;4;140;566;0;4;15.02.15 20:07:17;57;105036;0;False
13320;A-Tec Moduler Til MAXIM Kal. 338;16100,00;8280,000;0,00;0;4;140;546;0;4;15.02.15 20:07:17;57;104436;0;False
10352;Blaser R93 Løp Standard 222 REM f/u;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930610;0;False
11745;Blaser R93 Løp Standard 8X57JS f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930733;0;False
10359;Blaser R93 Løp Standard 243 WIN f/u;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930620;0;False
10355;Blaser R93 Løp Standard 223 REM f/u;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930611;0;False
10357;Blaser R93 Løp Standard 243 WIN f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930619;0;False
11747;Blaser R93 Løp Standard 9,3X62 f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930674;0;False
11748;Blaser R93 Løp Standard 9,3X62 f/u;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930673;0;False
10348;Blaser R93 Løp Standard 6,5X55 f/u;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930629;0;False
10366;Blaser R93 Løp Standard 30-06 m/s;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930670;0;False
10346;Blaser R93 Løp Standard 6,5X55 f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930630;0;False
10368;Blaser R93 Løp Standard 30-06 u/s;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930667;0;False
11519;Blaser R93 Løp Standard 270 WIN f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930621;0;False
11724;Blaser R93 Løp Standard 308 WIN f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930662;0;False
11752;Blaser R93 Løp Standard 9,3X62 f/u;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930672;0;False
11751;Blaser R93 Løp Standard 9,3X62 f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930671;0;False
10363;Blaser R93 Løp Standard 308 WIN f/m;16243,00;9432,000;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930660;0;False
12311;Blaser Løp 30-06  R93 50Cm Tracking;16426,00;9537,300;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2930720;0;False
10005;Blaser R8 Løp Tracking 9,3x62;16426,00;9537,300;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2970094;0;False
12614;Blaser R8 Løp Tracking 8X57IS;16426,00;9537,300;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2970093;0;False
12157;Mauser M03 Løp Stalker 8X57IS Flutet f/m;16434,00;9542,700;0,00;0;4;140;561;0;4;15.02.15 20:07:17;57;3400460;0;False
11804;Mauser M03 Løp Standard 6,5X55 f/u;16436,00;9542,700;0,00;0;4;140;561;0;4;15.02.15 20:07:17;57;3400271;0;False
11768;Mauser M03 Løp Standard 223 REM f/m;16436,00;9542,700;0,00;0;4;140;561;0;4;15.02.15 20:07:17;57;3400269;0;False
10405;Blaser R8 Løp Standard 30-06 f/u;16449,00;9550,800;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2970171;0;False
10422;Blaser R8 Løp Standard 9,3X62 f/m;16449,00;9550,800;0,00;0;4;140;539;0;4;15.02.15 20:07:17;57;2970185;0;False
13519;Mauser M03 Løp Stalker 308WIN Flutet m/s;16449,00;9551,700;0,00;0;4;140;561;0;4;15.02.15 20:07:17;57;3400461;0;False
13520;Mauser M03 Løp Stalker 9,3X62 Flutet m/s;16449,00;9551,700;0,00;0;4;140;561;0;4;15.02.15 20:07:17;57;3400462;0;False
